item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
chilan-berry,black-white,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
chilan-berry,black-2-white-2,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
chilan-berry,x-y,,overworld,,,Inverse House,1,0,1,,,,,,,,bulbapedia
chilan-berry,x-y,,berry-tree,,,Yellow Berry trees,1,0,1,,,,,,,,bulbapedia
chilan-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
chilan-berry,omega-ruby-alpha-sapphire,,overworld,,,Inverse Battle Stop,1,0,1,,,,,,,,bulbapedia
chilan-berry,omega-ruby-alpha-sapphire,,contest,,,Master Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
chilan-berry,sun-moon,,harvest,,,Berry piles (Poni Wilds),1,0,1,,,,,,,,bulbapedia
chilan-berry,ultra-sun-ultra-moon,,harvest,,,Berry piles (Poni Wilds),1,0,1,,,,,,,,bulbapedia
chilan-berry,sword-shield,,berry-tree,,,"Berry trees (Route 5, Dappled Grove)",1,0,1,,,,,,,,bulbapedia
chilan-berry,the-crown-tundra,,berry-tree,,,Berry trees (Giant's Bed),1,0,1,,,,,,,,bulbapedia
chilan-berry,brilliant-diamond-shining-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
chilan-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Lonely, Docile, Timid, Quiet, Bashful, Calm, Gentle, Careful Natures)",1,0,1,,,,,,,,bulbapedia
chilan-berry,scarlet-violet,,overworld,sparkling,,Sparkling overworld item (North Province (Area One)),1,0,1,,,,,,,,bulbapedia
chili-sauce,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
chili-sauce,scarlet-violet,scarlet,shop,vendor,,"Deli Cioso, Aquiesta Supermarket",1,0,1,,,320,poke-dollar,,After earning 3 Gym Badges,,pokedb
chili-sauce,scarlet-violet,violet,shop,vendor,,"Deli Cioso, Aquiesta Supermarket",1,0,1,,,320,poke-dollar,,After earning 3 Gym Badges,,pokedb
chili-sauce,scarlet-violet,violet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
chill-drive,black-white,white,overworld,visible,p2-laboratory,P2 Laboratory (show Genesect to Scientist Dudley),0,0,1,,,,,,,,bulbapedia
chill-drive,black-2-white-2,white-2,overworld,visible,p2-laboratory,P2 Laboratory (show Genesect to Scientist Dudley),0,0,1,,,,,,,,bulbapedia
chill-drive,x-y,,overworld,visible,ambrette-town,Ambrette Town Fossil Lab (show Genesect to a Hiker),0,0,1,,,,,,,,bulbapedia
chill-drive,omega-ruby-alpha-sapphire,,overworld,visible,mauville-city,Mauville City (show Genesect to a Street Thug),0,0,1,,,,,,,,bulbapedia
chill-drive,sun-moon,,npc-gift,,alola-route-08,Route 8 (from Colress after becoming Champion),0,0,1,,,,,,,,bulbapedia
chill-drive,ultra-sun-ultra-moon,,npc-gift,,alola-route-08,Route 8 (from Colress after becoming Champion),0,0,1,,,,,,,,bulbapedia
chill-drive,sword-shield,,npc-gift,,stow-on-side,"Stow-on-Side (from the bargain shop keeper, if the player owns a Genesect)",0,0,1,,,,,,,,bulbapedia
chipped-pot,scarlet-violet,scarlet,auction,,porto-marinada,Auction,1,0,0,,,,,,,,pokedb
chipped-pot,sword-shield,shield,event,,,The Isle of Armor promotion packs,0,0,1,,,,,,,,pokedb
chipped-pot,sword-shield,shield,bargain-shop,,stow-on-side,Bargain shop,1,0,1,,,,,,,,pokedb
chipped-pot,sword-shield,sword,bargain-shop,,stow-on-side,Bargain shop,1,0,1,,,,,,,,pokedb
chipped-pot,sword-shield,sword,event,,,The Isle of Armor promotion packs,0,0,1,,,,,,,,pokedb
chipped-pot,scarlet-violet,violet,auction,,porto-marinada,Auction,1,0,0,,,,,,,,pokedb
choice-band,ruby-sapphire,,exchange,,,III (35+ win streak) (RS)/III (64 BP) (E),1,0,1,,,,,,,,bulbapedia
choice-band,emerald,,exchange,,,III (35+ win streak) (RS)/III (64 BP) (E),1,0,1,,,,,,,,bulbapedia
choice-band,firered-leafgreen,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
choice-band,diamond-pearl,,exchange,,,Battle Park (DP)/Frontier (Pt) (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,platinum,,exchange,,,Battle Park (DP)/Frontier (Pt) (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,heartgold-soulsilver,,exchange,,,IV (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,heartgold-soulsilver,,pokewalker,,,Winner's Path (8000+ steps),1,0,1,,,,,,,,bulbapedia
choice-band,black-white,,exchange,,battle-subway,Battle Subway (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,black-2-white-2,,exchange,,battle-subway,Battle Subway/PWT (24 BP),1,0,1,,,,,,,,bulbapedia
choice-band,x-y,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,omega-ruby-alpha-sapphire,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,sun-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
choice-band,sword-shield,,overworld,visible,,Route 2,0,0,1,,,,,,,,bulbapedia
choice-band,sword-shield,,exchange,,,Battle Tower (25 BP),1,0,1,,,,,,,,bulbapedia
choice-band,brilliant-diamond-shining-pearl,,exchange,,,Battle Park (25 BP),1,0,1,,,,,,,,bulbapedia
choice-band,scarlet-violet,,overworld,,,"Delibird Presents (Mesagoza Branch, after completing the main storyline)",1,0,1,,,,,,,,bulbapedia
choice-specs,diamond-pearl,,overworld,visible,celestic-town,Celestic Town (M),0,0,1,,,,,,,,bulbapedia
choice-specs,platinum,,overworld,visible,celestic-town,Celestic Town (M),0,0,1,,,,,,,,bulbapedia
choice-specs,heartgold-soulsilver,,overworld,visible,lake-of-rage,Lake of Rage,0,0,1,,,,,,,,bulbapedia
choice-specs,heartgold-soulsilver,,pokewalker,,,Winner's Path (7000+ steps),1,0,1,,,,,,,,bulbapedia
choice-specs,black-white,,exchange,,battle-subway,Battle Subway (48 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,black-2-white-2,,exchange,,battle-subway,Battle Subway/PWT (24 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,x-y,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,omega-ruby-alpha-sapphire,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,sun-moon,,overworld,visible,tapu-village,Tapu Village (USUM),0,0,1,,,,,,,,bulbapedia
choice-specs,ultra-sun-ultra-moon,,overworld,visible,tapu-village,Tapu Village (USUM),0,0,1,,,,,,,,bulbapedia
choice-specs,sun-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,sword-shield,,overworld,visible,spikemuth,Spikemuth,0,0,1,,,,,,,,bulbapedia
choice-specs,sword-shield,,exchange,,,Battle Tower (25 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,brilliant-diamond-shining-pearl,,overworld,visible,celestic-town,Celestic Town (M),0,0,1,,,,,,,,bulbapedia
choice-specs,brilliant-diamond-shining-pearl,,exchange,,,Battle Park (25 BP),1,0,1,,,,,,,,bulbapedia
choice-specs,scarlet-violet,,overworld,,,"Delibird Presents (Mesagoza Branch, after completing the main storyline)",1,0,1,,,,,,,,bulbapedia
chorizo,scarlet-violet,scarlet,shop,specialty-shop,,Deli Cioso,1,0,1,,,150,poke-dollar,,,,pokedb
chorizo,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,Requires The Indigo Disk,,pokedb
chorizo,scarlet-violet,violet,shop,specialty-shop,,Deli Cioso,1,0,1,,,150,poke-dollar,,,,pokedb
chorizo,scarlet-violet,violet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,Requires The Indigo Disk,,pokedb
claw-fossil,ruby-sapphire,,overworld,visible,hoenn-route-111,Route 111 (choice between this and the Root Fossil),0,0,1,,,,,,,,bulbapedia
claw-fossil,emerald,emerald,overworld,visible,mirage-tower,Mirage Tower (choice between this and the Root Fossil),0,0,1,,,,,,,,bulbapedia
claw-fossil,emerald,emerald,overworld,visible,desert-underpass,Desert Underpass,0,0,1,,,,,,if not picked up at Mirage Tower,,bulbapedia
claw-fossil,diamond-pearl,,mining,,underground,Underground,1,0,1,,,,,,after obtaining the National Pokédex,,bulbapedia
claw-fossil,platinum,,mining,,underground,Underground,1,0,1,,,,,,after obtaining the National Pokédex,,bulbapedia
claw-fossil,heartgold-soulsilver,,field-move,rock-smash,,"Rock Smash (Cliff Cave, after obtaining the National Pokédex) (HG)",1,0,1,,,,,,,,bulbapedia
claw-fossil,black-white,,overworld,,twist-mountain,Twist Mountain,1,0,1,,,,,,after obtaining the National Pokédex,,bulbapedia
claw-fossil,black-2-white-2,,overworld,,twist-mountain,Twist Mountain,1,0,1,,,,,,,,bulbapedia
claw-fossil,black-2-white-2,,shop,,join-avenue,Join Avenue (Antique Shop),1,0,1,,,,,,,,bulbapedia
claw-fossil,black-2-white-2,,quest,,,Funfest Mission (What is the Real Price?) (W2),1,0,1,,,,,,,,bulbapedia
claw-fossil,x-y,,field-move,rock-smash,,"Rock Smash (Glittering Cave, after entering the Hall of Fame) (X)",1,0,1,,,,,,,,bulbapedia
claw-fossil,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-111,Route 111 (choice between this and the Root Fossil),0,0,1,,,,,,,,bulbapedia
claw-fossil,sun-moon,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
claw-fossil,ultra-sun-ultra-moon,,shop,,konikoni-city,Konikoni City (Olivia's jewelry shop) (US),0,0,1,,,,,,,,bulbapedia
claw-fossil,ultra-sun-ultra-moon,,overworld,,,"Poké Pelago (Isle Aphun: Rare-Treasure Hunting, Interesting-Item Hunting)",1,0,1,,,,,,,,bulbapedia
claw-fossil,brilliant-diamond-shining-pearl,,mining,,,Grand Underground,1,0,1,,,,,,after defeating or capturing Dialga (BD)/Palkia (SP),,bulbapedia
cleanse-tag,gold-silver,,overworld,visible,,Route 5,0,0,1,,,,,,,,bulbapedia
cleanse-tag,crystal,,overworld,visible,,Route 5,0,0,1,,,,,,,,bulbapedia
cleanse-tag,ruby-sapphire,,overworld,visible,mt-pyre,Mt. Pyre,0,0,1,,,,,,,,bulbapedia
cleanse-tag,emerald,,overworld,visible,mt-pyre,Mt. Pyre,0,0,1,,,,,,,,bulbapedia
cleanse-tag,firered-leafgreen,,overworld,visible,pokemon-tower,Pokémon Tower,0,0,1,,,,,,,,bulbapedia
cleanse-tag,diamond-pearl,,overworld,visible,lost-tower,Lost Tower,0,0,1,,,,,,,,bulbapedia
cleanse-tag,platinum,,overworld,visible,lost-tower,Lost Tower,0,0,1,,,,,,,,bulbapedia
cleanse-tag,heartgold-soulsilver,,overworld,visible,,Route 5,0,0,1,,,,,,,,bulbapedia
cleanse-tag,black-white,,overworld,visible,icirrus-city,Icirrus City,0,0,1,,,,,,,,bulbapedia
cleanse-tag,black-2-white-2,,overworld,visible,icirrus-city,Icirrus City,0,0,1,,,,,,,,bulbapedia
cleanse-tag,black-white,,dream,,,Spooky Manor,1,0,1,,,,,,,,bulbapedia
cleanse-tag,black-2-white-2,,dream,,,Spooky Manor,1,0,1,,,,,,,,bulbapedia
cleanse-tag,x-y,,overworld,visible,kalos-route-14,Route 14,0,0,1,,,,,,,,bulbapedia
cleanse-tag,omega-ruby-alpha-sapphire,,overworld,visible,mt-pyre,Mt. Pyre,0,0,1,,,,,,,,bulbapedia
cleanse-tag,omega-ruby-alpha-sapphire,,wild-pokemon,held,,Held by Chimecho (5% chance),1,0,0,,5,,,,,,bulbapedia
cleanse-tag,sun-moon,,overworld,visible,memorial-hill,Memorial Hill,0,0,1,,,,,,,,bulbapedia
cleanse-tag,ultra-sun-ultra-moon,,overworld,visible,memorial-hill,Memorial Hill,0,0,1,,,,,,,,bulbapedia
cleanse-tag,sword-shield,,overworld,visible,,Route 4,0,0,1,,,,,,,,bulbapedia
cleanse-tag,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic (Ghost: 72-80 points),1,0,1,,,,,,,,bulbapedia
cleanse-tag,the-crown-tundra,,overworld,recurring,,Hidden recurring item (Old Cemetery),1,1,1,,,,,,,,bulbapedia
cleanse-tag,brilliant-diamond-shining-pearl,,overworld,visible,lost-tower,Lost Tower,0,0,1,,,,,,,,bulbapedia
clear-amulet,scarlet-violet,scarlet,shop,vendor,mesagoza,Delibird Presents (Mesagoza Branch),1,0,1,,,30000,poke-dollar,,After earning 4 Gym Badges,,pokedb
clear-amulet,scarlet-violet,scarlet,npc-gift,,west-province-area-one,Pokémon League representative,0,0,1,,,,,,After defeating 9 Trainers in the area,,pokedb
clear-amulet,scarlet-violet,violet,npc-gift,,west-province-area-one,Pokémon League representative,0,0,1,,,,,,After defeating 9 Trainers in the area,,pokedb
clear-amulet,scarlet-violet,violet,shop,vendor,mesagoza,Delibird Presents (Mesagoza Branch),1,0,1,,,30000,poke-dollar,,After earning 4 Gym Badges,,pokedb
clear-bell,crystal,crystal,npc-defeat,,goldenrod-radio-tower,Goldenrod Radio Tower (from the Director after defeating Team Rocket),0,0,1,,,,,,,,bulbapedia
clear-bell,heartgold-soulsilver,heartgold,npc-gift,,ecruteak-city,Ecruteak City (reward for defeating the Kimono Girls),0,0,1,,,,,,,,bulbapedia
clear-bell,omega-ruby-alpha-sapphire,omega-ruby,npc-gift,,slateport-city,Slateport City (from Captain Stern in exchange for the Scanner),0,0,1,,,,,,,,bulbapedia
clever-wing,black-white,,overworld,,driftveil-drawbridge,"Driftveil Drawbridge, Marvelous Bridge (Flying Pokémon's shadow)",1,0,1,,,,,,,,bulbapedia
clever-wing,black-2-white-2,,overworld,,driftveil-drawbridge,"Driftveil Drawbridge, Marvelous Bridge (Flying Pokémon's shadow)",1,0,1,,,,,,,,bulbapedia
clever-wing,black-2-white-2,,npc-gift,,,Black Tower/White Treehollow (Area 6-9 reward),1,0,1,,,,,,,,bulbapedia
clever-wing,black-white,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
clever-wing,black-2-white-2,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
clever-wing,x-y,,overworld,,,Secret Super Training,1,0,1,,,,,,,,bulbapedia
clever-wing,x-y,,overworld,,,Battle Institute,1,0,1,,,,,,,,bulbapedia
clever-wing,omega-ruby-alpha-sapphire,,overworld,,,Secret Super Training,1,0,1,,,,,,,,bulbapedia
clever-wing,sun-moon,,overworld,,,Ambush encounters (Skarmory on Route 10; Sigilyph in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
clever-wing,ultra-sun-ultra-moon,,overworld,,,Ambush encounters (Skarmory on Route 10; Sigilyph in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
clever-wing,sword-shield,,overworld,recurring,,"Hidden recurring item (Route 5, Motostoke Outskirts)",1,1,1,,,,,,,,bulbapedia
clever-wing,the-isle-of-armor,,overworld,recurring,,"Hidden recurring item (Soothing Wetlands, Workout Sea, Honeycalm Sea)",1,1,1,,,,,,,,bulbapedia
clever-wing,the-crown-tundra,,overworld,recurring,,Hidden recurring item (Frigid Sea),1,1,1,,,,,,,,bulbapedia
clever-wing,scarlet-violet,,auction,,,Porto Marinada auction,1,0,1,,,,,,,,bulbapedia
clever-wing,scarlet-violet,,tera-raid,,,"Tera Raid Battles (1★, 2★, 3★, 4★, 5★, 6★)",1,0,1,,,,,,,,bulbapedia
clever-wing,scarlet-violet,,overworld,sparkling,,"Sparkling overworld item (South Province (Area Five), West Province (Area Two), Casseroya Lake)",1,0,1,,,,,,,,bulbapedia
clever-wing,the-teal-mask,,overworld,sparkling,,"Sparkling overworld item (Crystal Pool, Fellhorn Gorge)",1,0,1,,,,,,,,bulbapedia
clever-wing,the-teal-mask,,contest,,,Ogre Oustin' (all difficulties),1,0,1,,,,,,,,bulbapedia
clever-wing,the-indigo-disk,,overworld,sparkling,,"Sparkling overworld item (Canyon Biome, Coastal Biome, Polar Biome, Savanna Biome)",1,0,1,,,,,,,,bulbapedia
clever-mochi,scarlet-violet,scarlet,tournament,,,Ogre Oustin',1,0,0,,,,,,,,pokedb
clever-mochi,scarlet-violet,violet,tournament,,,Ogre Oustin',1,0,0,,,,,,,,pokedb
clover-sweet,scarlet-violet,scarlet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk expansion,,pokedb
clover-sweet,scarlet-violet,scarlet,overworld,visible,coastal-biome,,0,0,1,,,,,,The Indigo Disk expansion,,pokedb
clover-sweet,sword-shield,shield,shop,watt-trader,snowslide-slope,Watt Trader (Highlight Item),1,0,1,,,7980,watt,,Crown Tundra expansion,,pokedb
clover-sweet,sword-shield,shield,npc-gift,,,Battle Café,1,0,0,,,,,,,,pokedb
clover-sweet,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Isle of Armor expansion,"Fairy-type input, 92–100 points",pokedb
clover-sweet,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Isle of Armor expansion,"Fairy-type input, 92–100 points",pokedb
clover-sweet,sword-shield,sword,npc-gift,,,Battle Café,1,0,0,,,,,,,,pokedb
clover-sweet,sword-shield,sword,shop,watt-trader,snowslide-slope,Watt Trader (Highlight Item),1,0,1,,,7980,watt,,Crown Tundra expansion,,pokedb
clover-sweet,scarlet-violet,violet,overworld,visible,coastal-biome,,0,0,1,,,,,,The Indigo Disk expansion,,pokedb
clover-sweet,scarlet-violet,violet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk expansion,,pokedb
cobalion-treat,scarlet-violet,scarlet,npc-gift,,blueberry-academy-entrance,Snacksworth,0,0,1,,,,,,After completing one group Blueberry Quest,,pokedb
cobalion-treat,scarlet-violet,violet,npc-gift,,blueberry-academy-entrance,Snacksworth,0,0,1,,,,,,After completing 10 solo Blueberry Quests,,pokedb
coconut-milk,sword-shield,shield,shop,vendor,rolling-fields,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
coconut-milk,sword-shield,shield,shop,vendor,fields-of-honor,Ingredients Seller,1,0,1,,,950,poke-dollar,,The Isle of Armor,,pokedb
coconut-milk,sword-shield,shield,shop,vendor,hammerlocke-hills,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
coconut-milk,sword-shield,shield,npc-gift,,,Gift after cooking curry,1,0,0,,,,,,,,pokedb
coconut-milk,sword-shield,sword,shop,vendor,rolling-fields,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
coconut-milk,sword-shield,sword,shop,vendor,hammerlocke-hills,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
coconut-milk,sword-shield,sword,shop,vendor,fields-of-honor,Ingredients Seller,1,0,1,,,950,poke-dollar,,The Isle of Armor,,pokedb
coconut-milk,sword-shield,sword,npc-gift,,,Gift after cooking curry,1,0,0,,,,,,,,pokedb
coin-case,red-blue,,npc-gift,,celadon-city,Celadon City (from a man in the restaurant),0,0,1,,,,,,,,bulbapedia
coin-case,yellow,,npc-gift,,celadon-city,Celadon City (from a man in the restaurant),0,0,1,,,,,,,,bulbapedia
coin-case,gold-silver,,mining,,goldenrod-tunnel,Goldenrod Underground (southern part),0,0,1,,,,,,,,bulbapedia
coin-case,crystal,,mining,,goldenrod-tunnel,Goldenrod Underground (southern part),0,0,1,,,,,,,,bulbapedia
coin-case,ruby-sapphire,,shop,poke-mart,mauville-city,Mauville City (exchange Harbor Mail with a woman in a house next to the Poké Mart),0,0,1,,,,,,,,bulbapedia
coin-case,emerald,,shop,poke-mart,mauville-city,Mauville City (exchange Harbor Mail with a woman in a house next to the Poké Mart),0,0,1,,,,,,,,bulbapedia
coin-case,firered-leafgreen,,npc-gift,,celadon-city,Celadon City (from a man in the restaurant),0,0,1,,,,,,,,bulbapedia
coin-case,diamond-pearl,,npc-gift,,veilstone-city,Veilstone City (from a Clown in a house south of the Gym),0,0,1,,,,,,,,bulbapedia
coin-case,platinum,,npc-gift,,veilstone-city,Veilstone City (from a Clown in a house south of the Gym),0,0,1,,,,,,,,bulbapedia
coin-case,heartgold-soulsilver,,exchange,game-corner,,Goldenrod or Celadon Game Corner (international versions),0,0,1,,,,,,,,bulbapedia
coin-case,heartgold-soulsilver,,overworld,,goldenrod-tunnel,Goldenrod Tunnel (Japanese version),0,0,1,,,,,,,,bulbapedia
colbur-berry,diamond-pearl,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Wynaut),0,0,1,,,,,,,,bulbapedia
colbur-berry,platinum,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Wynaut),0,0,1,,,,,,,,bulbapedia
colbur-berry,diamond-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
colbur-berry,platinum,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
colbur-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
colbur-berry,platinum,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
colbur-berry,diamond-pearl,,wild-pokemon,held,,Held by Chingling and Chimecho (5% chance each),1,0,0,,5,,,,,,bulbapedia
colbur-berry,platinum,,wild-pokemon,held,,Held by Chingling and Chimecho (5% chance each),1,0,0,,5,,,,,,bulbapedia
colbur-berry,heartgold-soulsilver,,mom,,,Bought by player's Mom,1,0,1,,,,,,,,bulbapedia
colbur-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
colbur-berry,heartgold-soulsilver,,wild-pokemon,held,fighting-dojo,Fighting Dojo (held by Misty's Starmie),1,0,1,,,,,,,,bulbapedia
colbur-berry,heartgold-soulsilver,,wild-pokemon,held,,Held by Chingling and Chimecho (5% chance each),1,0,0,,5,,,,,,bulbapedia
colbur-berry,heartgold-soulsilver,,pokewalker,,,Beyond the Sea (4000+ steps),1,0,1,,,,,,,,bulbapedia
colbur-berry,black-white,,wild-pokemon,held,,Held by Chimecho (5% chance),1,0,0,,5,,,,,,bulbapedia
colbur-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
colbur-berry,black-white,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
colbur-berry,black-2-white-2,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
colbur-berry,x-y,,overworld,,,Inverse House,1,0,1,,,,,,,,bulbapedia
colbur-berry,x-y,,berry-tree,,,Purple Berry trees,1,0,1,,,,,,,,bulbapedia
colbur-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
colbur-berry,omega-ruby-alpha-sapphire,,overworld,,,Inverse Battle Stop,1,0,1,,,,,,,,bulbapedia
colbur-berry,omega-ruby-alpha-sapphire,,contest,,,Master Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
colbur-berry,sun-moon,,harvest,,,Berry piles (Poni Wilds),1,0,1,,,,,,,,bulbapedia
colbur-berry,ultra-sun-ultra-moon,,harvest,,,Berry piles (Poni Wilds),1,0,1,,,,,,,,bulbapedia
colbur-berry,sword-shield,,berry-tree,,,Berry trees (Axew's Eye),1,0,1,,,,,,,,bulbapedia
colbur-berry,the-crown-tundra,,berry-tree,,,Berry trees (Giant's Bed),1,0,1,,,,,,,,bulbapedia
colbur-berry,brilliant-diamond-shining-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
colbur-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Hardy, Brave, Adamant, Naughty, Bold, Impish, Hasty, Sassy, Quirky Natures)",1,0,1,,,,,,,,bulbapedia
colbur-berry,scarlet-violet,,overworld,sparkling,,Sparkling overworld item (North Province (Area One)),1,0,1,,,,,,,,bulbapedia
colress-machine,black-2-white-2,,npc-gift,,unova-route-22,Route 22 (from Colress upon approaching Terrakion),0,0,1,,,,,,,,bulbapedia
contest-costume--jacket,omega-ruby-alpha-sapphire,,contest,,,Any Contest Hall (from Lisia upon approaching the registration desk),0,0,1,,,,,,,,bulbapedia
contest-pass,ruby-sapphire,,contest,,verdanturf-town,Verdanturf Town Contest Hall,0,0,1,,,,,,,,bulbapedia
contest-pass,omega-ruby-alpha-sapphire,,overworld,,slateport-city,Slateport City,0,0,1,,,,,,after delivering the Devon Parts to Captain Stern,,bulbapedia
cornerstone-mask,scarlet-violet,scarlet,story,,dreaded-den,After capturing Ogerpon,0,0,1,,,,,,After capturing Ogerpon,,pokedb
cornerstone-mask,scarlet-violet,violet,story,,dreaded-den,After capturing Ogerpon,0,0,1,,,,,,After capturing Ogerpon,,pokedb
coupon-1,diamond-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-1,platinum,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-1,brilliant-diamond-shining-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-2,diamond-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-2,platinum,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
coupon-2,brilliant-diamond-shining-pearl,,npc-gift,,jubilife-city,Jubilife City:Coupon 1: Obtained from the Clown located between the Poké Mart and the Pokémon Center:Coupon 2: Obtained from the Clown located in front of the Pokétch Company headquarters:Coupon 3: Obtained from the Clown located in front of the Jubilife TV Station,0,0,1,,,,,,,,bulbapedia
