pokemon,version_group,method,move,level,order,mastery
leafeon,champions,train,solar-beam,0,,
leafeon,champions,train,dig,0,,
leafeon,champions,train,quick-attack,0,,
leafeon,champions,train,focus-energy,0,,
leafeon,champions,train,rest,0,,
leafeon,champions,train,substitute,0,,
leafeon,champions,train,snore,0,,
leafeon,champions,train,curse,0,,
leafeon,champions,train,flail,0,,
leafeon,champions,train,protect,0,,
leafeon,champions,train,mud-slap,0,,
leafeon,champions,train,detect,0,,
leafeon,champions,train,giga-drain,0,,
leafeon,champions,train,endure,0,,
leafeon,champions,train,charm,0,,
leafeon,champions,train,sleep-talk,0,,
leafeon,champions,train,baton-pass,0,,
leafeon,champions,train,synthesis,0,,
leafeon,champions,train,rain-dance,0,,
leafeon,champions,train,sunny-day,0,,
leafeon,champions,train,shadow-ball,0,,
leafeon,champions,train,facade,0,,
leafeon,champions,train,helping-hand,0,,
leafeon,champions,train,wish,0,,
leafeon,champions,train,yawn,0,,
leafeon,champions,train,knock-off,0,,
leafeon,champions,train,hyper-voice,0,,
leafeon,champions,train,weather-ball,0,,
leafeon,champions,train,fake-tears,0,,
leafeon,champions,train,tickle,0,,
leafeon,champions,train,bullet-seed,0,,
leafeon,champions,train,aerial-ace,0,,
leafeon,champions,train,mud-shot,0,,
leafeon,champions,train,covet,0,,
leafeon,champions,train,calm-mind,0,,
leafeon,champions,train,leaf-blade,0,,
leafeon,champions,train,copycat,0,,
leafeon,champions,train,last-resort,0,,
leafeon,champions,train,seed-bomb,0,,
leafeon,champions,train,x-scissor,0,,
leafeon,champions,train,energy-ball,0,,
leafeon,champions,train,giga-impact,0,,
leafeon,champions,train,leaf-storm,0,,
leafeon,champions,train,grass-knot,0,,
leafeon,champions,train,round,0,,
leafeon,champions,train,stored-power,0,,
leafeon,champions,train,baby-doll-eyes,0,,
leafeon,champions,train,solar-blade,0,,
leafeon,champions,train,grassy-glide,0,,
leafeon,champions,train,trailblaze,0,,
leafeon,champions,train,alluring-voice,0,,
glaceon,champions,train,body-slam,0,,
glaceon,champions,train,double-edge,0,,
glaceon,champions,train,bite,0,,
glaceon,champions,train,roar,0,,
glaceon,champions,train,ice-beam,0,,
glaceon,champions,train,blizzard,0,,
glaceon,champions,train,hyper-beam,0,,
glaceon,champions,train,dig,0,,
glaceon,champions,train,quick-attack,0,,
glaceon,champions,train,haze,0,,
glaceon,champions,train,focus-energy,0,,
glaceon,champions,train,rest,0,,
glaceon,champions,train,substitute,0,,
glaceon,champions,train,snore,0,,
glaceon,champions,train,curse,0,,
glaceon,champions,train,flail,0,,
glaceon,champions,train,protect,0,,
glaceon,champions,train,mud-slap,0,,
glaceon,champions,train,icy-wind,0,,
glaceon,champions,train,detect,0,,
glaceon,champions,train,endure,0,,
glaceon,champions,train,charm,0,,
glaceon,champions,train,sleep-talk,0,,
glaceon,champions,train,baton-pass,0,,
glaceon,champions,train,rain-dance,0,,
glaceon,champions,train,sunny-day,0,,
glaceon,champions,train,mirror-coat,0,,
glaceon,champions,train,shadow-ball,0,,
glaceon,champions,train,facade,0,,
glaceon,champions,train,helping-hand,0,,
glaceon,champions,train,wish,0,,
glaceon,champions,train,yawn,0,,
glaceon,champions,train,hyper-voice,0,,
glaceon,champions,train,weather-ball,0,,
glaceon,champions,train,fake-tears,0,,
glaceon,champions,train,tickle,0,,
glaceon,champions,train,icicle-spear,0,,
glaceon,champions,train,mud-shot,0,,
glaceon,champions,train,covet,0,,
glaceon,champions,train,calm-mind,0,,
glaceon,champions,train,water-pulse,0,,
glaceon,champions,train,gravity,0,,
glaceon,champions,train,copycat,0,,
glaceon,champions,train,last-resort,0,,
glaceon,champions,train,giga-impact,0,,
glaceon,champions,train,avalanche,0,,
glaceon,champions,train,ice-shard,0,,
glaceon,champions,train,ice-fang,0,,
glaceon,champions,train,round,0,,
glaceon,champions,train,stored-power,0,,
glaceon,champions,train,frost-breath,0,,
glaceon,champions,train,freeze-dry,0,,
glaceon,champions,train,baby-doll-eyes,0,,
glaceon,champions,train,triple-axel,0,,
glaceon,champions,train,snowscape,0,,
glaceon,champions,train,trailblaze,0,,
glaceon,champions,train,chilling-water,0,,
glaceon,champions,train,alluring-voice,0,,
gliscor,champions,train,swords-dance,0,,
gliscor,champions,train,double-edge,0,,
gliscor,champions,train,pin-missile,0,,
gliscor,champions,train,hyper-beam,0,,
gliscor,champions,train,counter,0,,
gliscor,champions,train,earthquake,0,,
gliscor,champions,train,dig,0,,
gliscor,champions,train,toxic,0,,
gliscor,champions,train,agility,0,,
gliscor,champions,train,quick-attack,0,,
gliscor,champions,train,screech,0,,
gliscor,champions,train,crabhammer,0,,
gliscor,champions,train,rest,0,,
gliscor,champions,train,rock-slide,0,,
gliscor,champions,train,substitute,0,,
gliscor,champions,train,thief,0,,
gliscor,champions,train,snore,0,,
gliscor,champions,train,protect,0,,
gliscor,champions,train,scary-face,0,,
gliscor,champions,train,sludge-bomb,0,,
gliscor,champions,train,mud-slap,0,,
gliscor,champions,train,spikes,0,,
gliscor,champions,train,sandstorm,0,,
gliscor,champions,train,endure,0,,
gliscor,champions,train,steel-wing,0,,
gliscor,champions,train,attract,0,,
gliscor,champions,train,sleep-talk,0,,
gliscor,champions,train,baton-pass,0,,
gliscor,champions,train,iron-tail,0,,
gliscor,champions,train,rain-dance,0,,
gliscor,champions,train,sunny-day,0,,
gliscor,champions,train,crunch,0,,
gliscor,champions,train,facade,0,,
gliscor,champions,train,brick-break,0,,
gliscor,champions,train,knock-off,0,,
gliscor,champions,train,rock-tomb,0,,
gliscor,champions,train,sand-tomb,0,,
gliscor,champions,train,aerial-ace,0,,
gliscor,champions,train,mud-shot,0,,
gliscor,champions,train,feint,0,,
gliscor,champions,train,tailwind,0,,
gliscor,champions,train,u-turn,0,,
gliscor,champions,train,payback,0,,
gliscor,champions,train,assurance,0,,
gliscor,champions,train,fling,0,,
gliscor,champions,train,toxic-spikes,0,,
gliscor,champions,train,poison-jab,0,,
gliscor,champions,train,dark-pulse,0,,
gliscor,champions,train,night-slash,0,,
gliscor,champions,train,x-scissor,0,,
gliscor,champions,train,earth-power,0,,
gliscor,champions,train,giga-impact,0,,
gliscor,champions,train,thunder-fang,0,,
gliscor,champions,train,ice-fang,0,,
gliscor,champions,train,fire-fang,0,,
gliscor,champions,train,power-whip,0,,
gliscor,champions,train,cross-poison,0,,
gliscor,champions,train,gunk-shot,0,,
gliscor,champions,train,stone-edge,0,,
gliscor,champions,train,stealth-rock,0,,
gliscor,champions,train,venoshock,0,,
gliscor,champions,train,round,0,,
gliscor,champions,train,acrobatics,0,,
gliscor,champions,train,struggle-bug,0,,
gliscor,champions,train,bulldoze,0,,
gliscor,champions,train,high-horsepower,0,,
gliscor,champions,train,throat-chop,0,,
gliscor,champions,train,lunge,0,,
gliscor,champions,train,brutal-swing,0,,
gliscor,champions,train,psychic-fangs,0,,
gliscor,champions,train,breaking-swipe,0,,
gliscor,champions,train,scale-shot,0,,
gliscor,champions,train,skitter-smack,0,,
gliscor,champions,train,dual-wingbeat,0,,
mamoswine,champions,train,body-slam,0,,
mamoswine,champions,train,thrash,0,,
mamoswine,champions,train,double-edge,0,,
mamoswine,champions,train,bite,0,,
mamoswine,champions,train,roar,0,,
mamoswine,champions,train,ice-beam,0,,
mamoswine,champions,train,blizzard,0,,
mamoswine,champions,train,hyper-beam,0,,
mamoswine,champions,train,earthquake,0,,
mamoswine,champions,train,fissure,0,,
mamoswine,champions,train,dig,0,,
mamoswine,champions,train,haze,0,,
mamoswine,champions,train,reflect,0,,
mamoswine,champions,train,amnesia,0,,
mamoswine,champions,train,rest,0,,
mamoswine,champions,train,rock-slide,0,,
mamoswine,champions,train,substitute,0,,
mamoswine,champions,train,snore,0,,
mamoswine,champions,train,curse,0,,
mamoswine,champions,train,flail,0,,
mamoswine,champions,train,reversal,0,,
mamoswine,champions,train,protect,0,,
mamoswine,champions,train,scary-face,0,,
mamoswine,champions,train,mud-slap,0,,
mamoswine,champions,train,icy-wind,0,,
mamoswine,champions,train,sandstorm,0,,
mamoswine,champions,train,endure,0,,
mamoswine,champions,train,charm,0,,
mamoswine,champions,train,attract,0,,
mamoswine,champions,train,sleep-talk,0,,
mamoswine,champions,train,rain-dance,0,,
mamoswine,champions,train,ancient-power,0,,
mamoswine,champions,train,facade,0,,
mamoswine,champions,train,superpower,0,,
mamoswine,champions,train,knock-off,0,,
mamoswine,champions,train,endeavor,0,,
mamoswine,champions,train,rock-tomb,0,,
mamoswine,champions,train,sand-tomb,0,,
mamoswine,champions,train,icicle-spear,0,,
mamoswine,champions,train,mud-shot,0,,
mamoswine,champions,train,rock-blast,0,,
mamoswine,champions,train,earth-power,0,,
mamoswine,champions,train,giga-impact,0,,
mamoswine,champions,train,avalanche,0,,
mamoswine,champions,train,ice-shard,0,,
mamoswine,champions,train,ice-fang,0,,
mamoswine,champions,train,iron-head,0,,
mamoswine,champions,train,stone-edge,0,,
mamoswine,champions,train,stealth-rock,0,,
mamoswine,champions,train,double-hit,0,,
mamoswine,champions,train,smack-down,0,,
mamoswine,champions,train,heavy-slam,0,,
mamoswine,champions,train,round,0,,
mamoswine,champions,train,bulldoze,0,,
mamoswine,champions,train,icicle-crash,0,,
mamoswine,champions,train,freeze-dry,0,,
mamoswine,champions,train,high-horsepower,0,,
mamoswine,champions,train,throat-chop,0,,
mamoswine,champions,train,stomping-tantrum,0,,
mamoswine,champions,train,body-press,0,,
mamoswine,champions,train,snowscape,0,,
mamoswine,champions,train,trailblaze,0,,
mamoswine,champions,train,hard-press,0,,
gallade,champions,train,fire-punch,0,,
gallade,champions,train,ice-punch,0,,
gallade,champions,train,thunder-punch,0,,
gallade,champions,train,swords-dance,0,,
gallade,champions,train,mega-kick,0,,
gallade,champions,train,body-slam,0,,
gallade,champions,train,disable,0,,
gallade,champions,train,hyper-beam,0,,
gallade,champions,train,low-kick,0,,
gallade,champions,train,thunderbolt,0,,
gallade,champions,train,thunder-wave,0,,
gallade,champions,train,earthquake,0,,
gallade,champions,train,psychic,0,,
gallade,champions,train,hypnosis,0,,
gallade,champions,train,agility,0,,
gallade,champions,train,night-shade,0,,
gallade,champions,train,double-team,0,,
gallade,champions,train,confuse-ray,0,,
gallade,champions,train,light-screen,0,,
gallade,champions,train,reflect,0,,
gallade,champions,train,rest,0,,
gallade,champions,train,rock-slide,0,,
gallade,champions,train,substitute,0,,
gallade,champions,train,thief,0,,
gallade,champions,train,snore,0,,
gallade,champions,train,reversal,0,,
gallade,champions,train,protect,0,,
gallade,champions,train,destiny-bond,0,,
gallade,champions,train,icy-wind,0,,
gallade,champions,train,endure,0,,
gallade,champions,train,charm,0,,
gallade,champions,train,mean-look,0,,
gallade,champions,train,sleep-talk,0,,
gallade,champions,train,safeguard,0,,
gallade,champions,train,pain-split,0,,
gallade,champions,train,encore,0,,
gallade,champions,train,rain-dance,0,,
gallade,champions,train,sunny-day,0,,
gallade,champions,train,psych-up,0,,
gallade,champions,train,shadow-ball,0,,
gallade,champions,train,future-sight,0,,
gallade,champions,train,will-o-wisp,0,,
gallade,champions,train,memento,0,,
gallade,champions,train,facade,0,,
gallade,champions,train,focus-punch,0,,
gallade,champions,train,taunt,0,,
gallade,champions,train,helping-hand,0,,
gallade,champions,train,trick,0,,
gallade,champions,train,brick-break,0,,
gallade,champions,train,knock-off,0,,
gallade,champions,train,skill-swap,0,,
gallade,champions,train,imprison,0,,
gallade,champions,train,hyper-voice,0,,
gallade,champions,train,rock-tomb,0,,
gallade,champions,train,aerial-ace,0,,
gallade,champions,train,bulk-up,0,,
gallade,champions,train,calm-mind,0,,
gallade,champions,train,leaf-blade,0,,
gallade,champions,train,feint,0,,
gallade,champions,train,close-combat,0,,
gallade,champions,train,fling,0,,
gallade,champions,train,aura-sphere,0,,
gallade,champions,train,poison-jab,0,,
gallade,champions,train,night-slash,0,,
gallade,champions,train,air-slash,0,,
gallade,champions,train,x-scissor,0,,
gallade,champions,train,drain-punch,0,,
gallade,champions,train,vacuum-wave,0,,
gallade,champions,train,focus-blast,0,,
gallade,champions,train,energy-ball,0,,
gallade,champions,train,giga-impact,0,,
gallade,champions,train,shadow-claw,0,,
gallade,champions,train,shadow-sneak,0,,
gallade,champions,train,psycho-cut,0,,
gallade,champions,train,zen-headbutt,0,,
gallade,champions,train,trick-room,0,,
gallade,champions,train,stone-edge,0,,
gallade,champions,train,grass-knot,0,,
gallade,champions,train,charge-beam,0,,
gallade,champions,train,wide-guard,0,,
gallade,champions,train,wonder-room,0,,
gallade,champions,train,psyshock,0,,
gallade,champions,train,magic-room,0,,
gallade,champions,train,low-sweep,0,,
gallade,champions,train,round,0,,
gallade,champions,train,stored-power,0,,
gallade,champions,train,quick-guard,0,,
gallade,champions,train,heal-pulse,0,,
gallade,champions,train,hex,0,,
gallade,champions,train,bulldoze,0,,
gallade,champions,train,sacred-sword,0,,
gallade,champions,train,draining-kiss,0,,
gallade,champions,train,misty-terrain,0,,
gallade,champions,train,mystical-fire,0,,
gallade,champions,train,dazzling-gleam,0,,
gallade,champions,train,solar-blade,0,,
gallade,champions,train,throat-chop,0,,
gallade,champions,train,psychic-terrain,0,,
gallade,champions,train,life-dew,0,,
gallade,champions,train,expanding-force,0,,
gallade,champions,train,coaching,0,,
gallade,champions,train,triple-axel,0,,
gallade,champions,train,aqua-cutter,0,,
gallade,champions,train,alluring-voice,0,,
gallade,champions,train,upper-hand,0,,
froslass,champions,train,ice-punch,0,,
froslass,champions,train,body-slam,0,,
froslass,champions,train,bite,0,,
froslass,champions,train,disable,0,,
froslass,champions,train,ice-beam,0,,
froslass,champions,train,blizzard,0,,
froslass,champions,train,hyper-beam,0,,
froslass,champions,train,thunderbolt,0,,
froslass,champions,train,thunder-wave,0,,
froslass,champions,train,thunder,0,,
froslass,champions,train,psychic,0,,
froslass,champions,train,night-shade,0,,
froslass,champions,train,double-team,0,,
froslass,champions,train,confuse-ray,0,,
froslass,champions,train,light-screen,0,,
froslass,champions,train,haze,0,,
froslass,champions,train,reflect,0,,
froslass,champions,train,rest,0,,
froslass,champions,train,substitute,0,,
froslass,champions,train,snore,0,,
froslass,champions,train,curse,0,,
froslass,champions,train,spite,0,,
froslass,champions,train,protect,0,,
froslass,champions,train,scary-face,0,,
froslass,champions,train,spikes,0,,
froslass,champions,train,destiny-bond,0,,
froslass,champions,train,icy-wind,0,,
froslass,champions,train,endure,0,,
froslass,champions,train,charm,0,,
froslass,champions,train,sleep-talk,0,,
froslass,champions,train,safeguard,0,,
froslass,champions,train,pain-split,0,,
froslass,champions,train,rain-dance,0,,
froslass,champions,train,crunch,0,,
froslass,champions,train,psych-up,0,,
froslass,champions,train,shadow-ball,0,,
froslass,champions,train,will-o-wisp,0,,
froslass,champions,train,facade,0,,
froslass,champions,train,taunt,0,,
froslass,champions,train,helping-hand,0,,
froslass,champions,train,trick,0,,
froslass,champions,train,imprison,0,,
froslass,champions,train,weather-ball,0,,
froslass,champions,train,fake-tears,0,,
froslass,champions,train,icicle-spear,0,,
froslass,champions,train,block,0,,
froslass,champions,train,water-pulse,0,,
froslass,champions,train,payback,0,,
froslass,champions,train,fling,0,,
froslass,champions,train,switcheroo,0,,
froslass,champions,train,giga-impact,0,,
froslass,champions,train,nasty-plot,0,,
froslass,champions,train,avalanche,0,,
froslass,champions,train,ice-shard,0,,
froslass,champions,train,ice-fang,0,,
froslass,champions,train,round,0,,
froslass,champions,train,hex,0,,
froslass,champions,train,frost-breath,0,,
froslass,champions,train,icicle-crash,0,,
froslass,champions,train,phantom-force,0,,
froslass,champions,train,draining-kiss,0,,
froslass,champions,train,aurora-veil,0,,
froslass,champions,train,poltergeist,0,,
froslass,champions,train,triple-axel,0,,
froslass,champions,train,ice-spinner,0,,
froslass,champions,train,snowscape,0,,
froslass,champions,train,trailblaze,0,,
froslass,champions,train,chilling-water,0,,
rotom,champions,train,thunderbolt,0,,
rotom,champions,train,thunder-wave,0,,
rotom,champions,train,thunder,0,,
rotom,champions,train,night-shade,0,,
rotom,champions,train,double-team,0,,
rotom,champions,train,confuse-ray,0,,
rotom,champions,train,light-screen,0,,
rotom,champions,train,reflect,0,,
rotom,champions,train,rest,0,,
rotom,champions,train,substitute,0,,
rotom,champions,train,thief,0,,
rotom,champions,train,snore,0,,
rotom,champions,train,spite,0,,
rotom,champions,train,protect,0,,
rotom,champions,train,endure,0,,
rotom,champions,train,sleep-talk,0,,
rotom,champions,train,pain-split,0,,
rotom,champions,train,rain-dance,0,,
rotom,champions,train,sunny-day,0,,
rotom,champions,train,shadow-ball,0,,
rotom,champions,train,uproar,0,,
rotom,champions,train,will-o-wisp,0,,
rotom,champions,train,facade,0,,
rotom,champions,train,charge,0,,
rotom,champions,train,helping-hand,0,,
rotom,champions,train,trick,0,,
rotom,champions,train,hyper-voice,0,,
rotom,champions,train,dark-pulse,0,,
rotom,champions,train,nasty-plot,0,,
rotom,champions,train,discharge,0,,
rotom,champions,train,charge-beam,0,,
rotom,champions,train,electro-ball,0,,
rotom,champions,train,foul-play,0,,
rotom,champions,train,round,0,,
rotom,champions,train,stored-power,0,,
rotom,champions,train,hex,0,,
rotom,champions,train,volt-switch,0,,
rotom,champions,train,electroweb,0,,
rotom,champions,train,eerie-impulse,0,,
rotom,champions,train,electric-terrain,0,,
rotom,champions,train,rising-voltage,0,,
rotom,champions,train,poltergeist,0,,
serperior,champions,train,swords-dance,0,,
serperior,champions,train,body-slam,0,,
serperior,champions,train,wrap,0,,
serperior,champions,train,double-edge,0,,
serperior,champions,train,hyper-beam,0,,
serperior,champions,train,leech-seed,0,,
serperior,champions,train,growth,0,,
serperior,champions,train,solar-beam,0,,
serperior,champions,train,light-screen,0,,
serperior,champions,train,reflect,0,,
serperior,champions,train,glare,0,,
serperior,champions,train,rest,0,,
serperior,champions,train,substitute,0,,
serperior,champions,train,snore,0,,
serperior,champions,train,protect,0,,
serperior,champions,train,scary-face,0,,
serperior,champions,train,outrage,0,,
serperior,champions,train,giga-drain,0,,
serperior,champions,train,endure,0,,
serperior,champions,train,mean-look,0,,
serperior,champions,train,attract,0,,
serperior,champions,train,sleep-talk,0,,
serperior,champions,train,sweet-scent,0,,
serperior,champions,train,iron-tail,0,,
serperior,champions,train,synthesis,0,,
serperior,champions,train,sunny-day,0,,
serperior,champions,train,mirror-coat,0,,
serperior,champions,train,facade,0,,
serperior,champions,train,taunt,0,,
serperior,champions,train,helping-hand,0,,
serperior,champions,train,knock-off,0,,
serperior,champions,train,bullet-seed,0,,
serperior,champions,train,aerial-ace,0,,
serperior,champions,train,frenzy-plant,0,,
serperior,champions,train,calm-mind,0,,
serperior,champions,train,leaf-blade,0,,
serperior,champions,train,gastro-acid,0,,
serperior,champions,train,seed-bomb,0,,
serperior,champions,train,dragon-pulse,0,,
serperior,champions,train,energy-ball,0,,
serperior,champions,train,giga-impact,0,,
serperior,champions,train,leaf-storm,0,,
serperior,champions,train,grass-knot,0,,
serperior,champions,train,coil,0,,
serperior,champions,train,round,0,,
serperior,champions,train,dragon-tail,0,,
serperior,champions,train,petal-blizzard,0,,
serperior,champions,train,grassy-terrain,0,,
serperior,champions,train,brutal-swing,0,,
serperior,champions,train,breaking-swipe,0,,
serperior,champions,train,scale-shot,0,,
serperior,champions,train,grassy-glide,0,,
serperior,champions,train,trailblaze,0,,
emboar,champions,train,fire-punch,0,,
emboar,champions,train,thunder-punch,0,,
emboar,champions,train,body-slam,0,,
emboar,champions,train,thrash,0,,
emboar,champions,train,double-edge,0,,
emboar,champions,train,roar,0,,
emboar,champions,train,flamethrower,0,,
emboar,champions,train,hyper-beam,0,,
emboar,champions,train,low-kick,0,,
emboar,champions,train,solar-beam,0,,
emboar,champions,train,fire-spin,0,,
emboar,champions,train,earthquake,0,,
emboar,champions,train,dig,0,,
emboar,champions,train,focus-energy,0,,
emboar,champions,train,fire-blast,0,,
emboar,champions,train,rest,0,,
emboar,champions,train,rock-slide,0,,
emboar,champions,train,substitute,0,,
emboar,champions,train,snore,0,,
emboar,champions,train,curse,0,,
emboar,champions,train,reversal,0,,
emboar,champions,train,protect,0,,
emboar,champions,train,scary-face,0,,
emboar,champions,train,mud-slap,0,,
emboar,champions,train,endure,0,,
emboar,champions,train,sleep-talk,0,,
emboar,champions,train,iron-tail,0,,
emboar,champions,train,sunny-day,0,,
emboar,champions,train,heat-wave,0,,
emboar,champions,train,will-o-wisp,0,,
emboar,champions,train,facade,0,,
emboar,champions,train,focus-punch,0,,
emboar,champions,train,taunt,0,,
emboar,champions,train,helping-hand,0,,
emboar,champions,train,superpower,0,,
emboar,champions,train,brick-break,0,,
emboar,champions,train,yawn,0,,
emboar,champions,train,knock-off,0,,
emboar,champions,train,endeavor,0,,
emboar,champions,train,blast-burn,0,,
emboar,champions,train,overheat,0,,
emboar,champions,train,rock-tomb,0,,
emboar,champions,train,bulk-up,0,,
emboar,champions,train,hammer-arm,0,,
emboar,champions,train,gyro-ball,0,,
emboar,champions,train,close-combat,0,,
emboar,champions,train,assurance,0,,
emboar,champions,train,fling,0,,
emboar,champions,train,sucker-punch,0,,
emboar,champions,train,flare-blitz,0,,
emboar,champions,train,poison-jab,0,,
emboar,champions,train,drain-punch,0,,
emboar,champions,train,focus-blast,0,,
emboar,champions,train,giga-impact,0,,
emboar,champions,train,zen-headbutt,0,,
emboar,champions,train,iron-head,0,,
emboar,champions,train,stone-edge,0,,
emboar,champions,train,grass-knot,0,,
emboar,champions,train,head-smash,0,,
emboar,champions,train,smack-down,0,,
emboar,champions,train,storm-throw,0,,
emboar,champions,train,heavy-slam,0,,
emboar,champions,train,flame-charge,0,,
emboar,champions,train,low-sweep,0,,
emboar,champions,train,round,0,,
emboar,champions,train,scald,0,,
emboar,champions,train,bulldoze,0,,
emboar,champions,train,wild-charge,0,,
emboar,champions,train,heat-crash,0,,
emboar,champions,train,high-horsepower,0,,
emboar,champions,train,solar-blade,0,,
emboar,champions,train,burn-up,0,,
emboar,champions,train,stomping-tantrum,0,,
emboar,champions,train,body-press,0,,
emboar,champions,train,coaching,0,,
emboar,champions,train,scorching-sands,0,,
emboar,champions,train,trailblaze,0,,
emboar,champions,train,hard-press,0,,
emboar,champions,train,temper-flare,0,,
samurott,champions,train,swords-dance,0,,
samurott,champions,train,body-slam,0,,
samurott,champions,train,hydro-pump,0,,
samurott,champions,train,surf,0,,
samurott,champions,train,ice-beam,0,,
samurott,champions,train,blizzard,0,,
samurott,champions,train,hyper-beam,0,,
samurott,champions,train,dig,0,,
samurott,champions,train,screech,0,,
samurott,champions,train,focus-energy,0,,
samurott,champions,train,waterfall,0,,
samurott,champions,train,rest,0,,
samurott,champions,train,substitute,0,,
samurott,champions,train,thief,0,,
samurott,champions,train,snore,0,,
samurott,champions,train,protect,0,,
samurott,champions,train,scary-face,0,,
samurott,champions,train,icy-wind,0,,
samurott,champions,train,detect,0,,
samurott,champions,train,endure,0,,
samurott,champions,train,sleep-talk,0,,
samurott,champions,train,megahorn,0,,
samurott,champions,train,encore,0,,
samurott,champions,train,iron-tail,0,,
samurott,champions,train,rain-dance,0,,
samurott,champions,train,whirlpool,0,,
samurott,champions,train,facade,0,,
samurott,champions,train,taunt,0,,
samurott,champions,train,helping-hand,0,,
samurott,champions,train,superpower,0,,
samurott,champions,train,brick-break,0,,
samurott,champions,train,knock-off,0,,
samurott,champions,train,dive,0,,
samurott,champions,train,hydro-cannon,0,,
samurott,champions,train,aerial-ace,0,,
samurott,champions,train,water-pulse,0,,
samurott,champions,train,assurance,0,,
samurott,champions,train,fling,0,,
samurott,champions,train,copycat,0,,
samurott,champions,train,night-slash,0,,
samurott,champions,train,aqua-tail,0,,
samurott,champions,train,air-slash,0,,
samurott,champions,train,x-scissor,0,,
samurott,champions,train,vacuum-wave,0,,
samurott,champions,train,giga-impact,0,,
samurott,champions,train,avalanche,0,,
samurott,champions,train,grass-knot,0,,
samurott,champions,train,aqua-jet,0,,
samurott,champions,train,soak,0,,
samurott,champions,train,round,0,,
samurott,champions,train,bulldoze,0,,
samurott,champions,train,drill-run,0,,
samurott,champions,train,sacred-sword,0,,
samurott,champions,train,razor-shell,0,,
samurott,champions,train,smart-strike,0,,
samurott,champions,train,liquidation,0,,
samurott,champions,train,flip-turn,0,,
samurott,champions,train,snowscape,0,,
samurott,champions,train,chilling-water,0,,
samurott,champions,train,aqua-cutter,0,,
samurott,champions,train,upper-hand,0,,
watchog,champions,train,fire-punch,0,,
watchog,champions,train,ice-punch,0,,
watchog,champions,train,thunder-punch,0,,
watchog,champions,train,swords-dance,0,,
watchog,champions,train,double-edge,0,,
watchog,champions,train,bite,0,,
watchog,champions,train,flamethrower,0,,
watchog,champions,train,hyper-beam,0,,
watchog,champions,train,low-kick,0,,
watchog,champions,train,thunderbolt,0,,
watchog,champions,train,thunder-wave,0,,
watchog,champions,train,thunder,0,,
watchog,champions,train,dig,0,,
watchog,champions,train,hypnosis,0,,
watchog,champions,train,screech,0,,
watchog,champions,train,confuse-ray,0,,
watchog,champions,train,light-screen,0,,
watchog,champions,train,focus-energy,0,,
watchog,champions,train,rest,0,,
watchog,champions,train,super-fang,0,,
watchog,champions,train,substitute,0,,
watchog,champions,train,snore,0,,
watchog,champions,train,protect,0,,
watchog,champions,train,detect,0,,
watchog,champions,train,endure,0,,
watchog,champions,train,mean-look,0,,
watchog,champions,train,attract,0,,
watchog,champions,train,sleep-talk,0,,
watchog,champions,train,baton-pass,0,,
watchog,champions,train,iron-tail,0,,
watchog,champions,train,rain-dance,0,,
watchog,champions,train,sunny-day,0,,
watchog,champions,train,crunch,0,,
watchog,champions,train,psych-up,0,,
watchog,champions,train,shadow-ball,0,,
watchog,champions,train,facade,0,,
watchog,champions,train,helping-hand,0,,
watchog,champions,train,bullet-seed,0,,
watchog,champions,train,mud-shot,0,,
watchog,champions,train,assurance,0,,
watchog,champions,train,fling,0,,
watchog,champions,train,seed-bomb,0,,
watchog,champions,train,focus-blast,0,,
watchog,champions,train,giga-impact,0,,
watchog,champions,train,nasty-plot,0,,
watchog,champions,train,zen-headbutt,0,,
watchog,champions,train,gunk-shot,0,,
watchog,champions,train,grass-knot,0,,
watchog,champions,train,after-you,0,,
watchog,champions,train,round,0,,
watchog,champions,train,stomping-tantrum,0,,
watchog,champions,train,trailblaze,0,,
liepard,champions,train,bite,0,,
liepard,champions,train,hyper-beam,0,,
liepard,champions,train,thunder-wave,0,,
liepard,champions,train,quick-attack,0,,
liepard,champions,train,screech,0,,
liepard,champions,train,double-team,0,,
liepard,champions,train,rest,0,,
liepard,champions,train,substitute,0,,
liepard,champions,train,thief,0,,
liepard,champions,train,snore,0,,
liepard,champions,train,protect,0,,
liepard,champions,train,endure,0,,
liepard,champions,train,charm,0,,
liepard,champions,train,swagger,0,,
liepard,champions,train,attract,0,,
liepard,champions,train,sleep-talk,0,,
liepard,champions,train,baton-pass,0,,
liepard,champions,train,encore,0,,
liepard,champions,train,iron-tail,0,,
liepard,champions,train,rain-dance,0,,
liepard,champions,train,sunny-day,0,,
liepard,champions,train,crunch,0,,
liepard,champions,train,shadow-ball,0,,
liepard,champions,train,fake-out,0,,
liepard,champions,train,torment,0,,
liepard,champions,train,facade,0,,
liepard,champions,train,taunt,0,,
liepard,champions,train,trick,0,,
liepard,champions,train,yawn,0,,
liepard,champions,train,knock-off,0,,
liepard,champions,train,hyper-voice,0,,
liepard,champions,train,fake-tears,0,,
liepard,champions,train,covet,0,,
liepard,champions,train,u-turn,0,,
liepard,champions,train,payback,0,,
liepard,champions,train,assurance,0,,
liepard,champions,train,copycat,0,,
liepard,champions,train,sucker-punch,0,,
liepard,champions,train,dark-pulse,0,,
liepard,champions,train,night-slash,0,,
liepard,champions,train,seed-bomb,0,,
liepard,champions,train,giga-impact,0,,
liepard,champions,train,nasty-plot,0,,
